item_id,dim_code,n_passes,mode,mean,min,max
scev_val_fig_1529,GS,1,0,0,0,0
scev_val_fig_1529,KNf,1,1,1,1,1
scev_val_fig_1529,MA,1,0,0,0,0
scev_val_fig_1529,MCr,1,2,2,2,2
scev_val_fig_1529,MCu,1,2,2,2,2
scev_val_fig_1529,QLl,1,1,1,1,1
scev_val_fig_1529,QLq,1,2,2,2,2
scev_val_fig_1529,VL,1,2,2,2,2
scev_val_fig_1529,VO,1,1,1,1,1
scev_val_fig_1530,AS,1,3,3,3,3
scev_val_fig_1530,AT,1,3,3,3,3
scev_val_fig_1530,CL,1,0,0,0,0
scev_val_fig_1530,GS,1,2,2,2,2
scev_val_fig_1530,KNf,1,2,2,2,2
scev_val_fig_1530,MA,1,0,0,0,0
scev_val_fig_1530,MCr,1,1,1,1,1
scev_val_fig_1530,MCu,1,1,1,1,1
scev_val_fig_1530,QLl,1,1,1,1,1
scev_val_fig_1530,QLq,1,1,1,1,1
scev_val_fig_1530,VL,1,2,2,2,2
scev_val_fig_1530,VO,1,1,1,1,1
scev_val_fig_1531,AS,1,3,3,3,3
scev_val_fig_1531,AT,1,3,3,3,3
scev_val_fig_1531,CL,1,0,0,0,0
scev_val_fig_1531,GS,1,0,0,0,0
scev_val_fig_1531,KNf,1,1,1,1,1
scev_val_fig_1531,MA,1,4,4,4,4
scev_val_fig_1531,MCr,1,2,2,2,2
scev_val_fig_1531,MCu,1,1,1,1,1
scev_val_fig_1531,QLl,1,1,1,1,1
scev_val_fig_1531,QLq,1,2,2,2,2
scev_val_fig_1531,VL,1,3,3,3,3
scev_val_fig_1531,VO,1,1,1,1,1
scev_val_fig_1533,AS,1,3,3,3,3
scev_val_fig_1533,AT,1,3,3,3,3
scev_val_fig_1533,CL,1,0,0,0,0
scev_val_fig_1533,GS,1,0,0,0,0
scev_val_fig_1533,KNf,1,3,3,3,3
scev_val_fig_1533,MA,1,2,2,2,2
scev_val_fig_1533,MCr,1,3,3,3,3
scev_val_fig_1533,MCu,1,3,3,3,3
scev_val_fig_1533,QLl,1,2,2,2,2
scev_val_fig_1533,QLq,1,2,2,2,2
scev_val_fig_1533,VL,1,3,3,3,3
scev_val_fig_1533,VO,1,2,2,2,2
scev_val_fig_1534,AS,1,3,3,3,3
scev_val_fig_1534,AT,1,3,3,3,3
scev_val_fig_1534,CL,1,1,1,1,1
scev_val_fig_1534,GS,1,2,2,2,2
scev_val_fig_1534,KNf,1,1,1,1,1
scev_val_fig_1534,MA,1,4,4,4,4
scev_val_fig_1534,MCr,1,2,2,2,2
scev_val_fig_1534,MCu,1,3,3,3,3
scev_val_fig_1534,QLl,1,1,1,1,1
scev_val_fig_1534,QLq,1,1,1,1,1
scev_val_fig_1534,VL,1,2,2,2,2
scev_val_fig_1534,VO,1,2,2,2,2
scev_val_fig_1535,AS,1,2,2,2,2
scev_val_fig_1535,AT,1,3,3,3,3
scev_val_fig_1535,CL,1,0,0,0,0
scev_val_fig_1535,GS,1,0,0,0,0
scev_val_fig_1535,KNf,1,1,1,1,1
scev_val_fig_1535,MA,1,2,2,2,2
scev_val_fig_1535,MCr,1,3,3,3,3
scev_val_fig_1535,MCu,1,2,2,2,2
scev_val_fig_1535,QLl,1,1,1,1,1
scev_val_fig_1535,QLq,1,2,2,2,2
scev_val_fig_1535,VL,1,2,2,2,2
scev_val_fig_1535,VO,1,1,1,1,1
scev_val_fig_1536,AS,1,3,3,3,3
scev_val_fig_1536,AT,1,3,3,3,3
scev_val_fig_1536,CL,1,0,0,0,0
scev_val_fig_1536,GS,1,2,2,2,2
scev_val_fig_1536,KNf,1,2,2,2,2
scev_val_fig_1536,MA,1,4,4,4,4
scev_val_fig_1536,MCr,1,1,1,1,1
scev_val_fig_1536,MCu,1,2,2,2,2
scev_val_fig_1536,QLl,1,2,2,2,2
scev_val_fig_1536,QLq,1,2,2,2,2
scev_val_fig_1536,VL,1,2,2,2,2
scev_val_fig_1536,VO,1,1,1,1,1
scev_val_fig_1537,AS,1,2,2,2,2
scev_val_fig_1537,AT,1,3,3,3,3
scev_val_fig_1537,CL,1,0,0,0,0
scev_val_fig_1537,GS,1,2,2,2,2
scev_val_fig_1537,KNf,1,2,2,2,2
scev_val_fig_1537,MA,1,1,1,1,1
scev_val_fig_1537,MCr,1,2,2,2,2
scev_val_fig_1537,MCu,1,1,1,1,1
scev_val_fig_1537,QLl,1,1,1,1,1
scev_val_fig_1537,QLq,1,2,2,2,2
scev_val_fig_1537,VL,1,2,2,2,2
scev_val_fig_1537,VO,1,1,1,1,1
scev_val_fig_1538,AS,1,3,3,3,3
scev_val_fig_1538,AT,1,3,3,3,3
scev_val_fig_1538,CL,1,0,0,0,0
scev_val_fig_1538,GS,1,0,0,0,0
scev_val_fig_1538,KNf,1,0,0,0,0
scev_val_fig_1538,MA,1,4,4,4,4
scev_val_fig_1538,MCr,1,2,2,2,2
scev_val_fig_1538,MCu,1,2,2,2,2
scev_val_fig_1538,QLl,1,1,1,1,1
scev_val_fig_1538,QLq,1,1,1,1,1
scev_val_fig_1538,VL,1,2,2,2,2
scev_val_fig_1538,VO,1,2,2,2,2
scev_val_fig_1539,AS,1,2,2,2,2
scev_val_fig_1539,AT,1,3,3,3,3
scev_val_fig_1539,CL,1,0,0,0,0
scev_val_fig_1539,GS,1,0,0,0,0
scev_val_fig_1539,KNf,1,3,3,3,3
scev_val_fig_1539,MA,1,1,1,1,1
scev_val_fig_1539,MCr,1,2,2,2,2
scev_val_fig_1539,MCu,1,3,3,3,3
scev_val_fig_1539,QLl,1,2,2,2,2
scev_val_fig_1539,QLq,1,2,2,2,2
scev_val_fig_1539,VL,1,2,2,2,2
scev_val_fig_1539,VO,1,1,1,1,1
scev_val_fig_1540,AS,1,2,2,2,2
scev_val_fig_1540,AT,1,3,3,3,3
scev_val_fig_1540,CL,1,0,0,0,0
scev_val_fig_1540,GS,1,0,0,0,0
scev_val_fig_1540,KNf,1,1,1,1,1
scev_val_fig_1540,MA,1,4,4,4,4
scev_val_fig_1540,MCr,1,1,1,1,1
scev_val_fig_1540,MCu,1,1,1,1,1
scev_val_fig_1540,QLl,1,1,1,1,1
scev_val_fig_1540,QLq,1,2,2,2,2
scev_val_fig_1540,VL,1,2,2,2,2
scev_val_fig_1540,VO,1,1,1,1,1
scev_val_fig_1541,AS,1,2,2,2,2
scev_val_fig_1541,AT,1,3,3,3,3
scev_val_fig_1541,CL,1,0,0,0,0
scev_val_fig_1541,GS,1,0,0,0,0
scev_val_fig_1541,KNf,1,1,1,1,1
scev_val_fig_1541,MA,1,2,2,2,2
scev_val_fig_1541,MCr,1,1,1,1,1
scev_val_fig_1541,MCu,1,1,1,1,1
scev_val_fig_1541,QLl,1,1,1,1,1
scev_val_fig_1541,QLq,1,2,2,2,2
scev_val_fig_1541,VL,1,1,1,1,1
scev_val_fig_1541,VO,1,1,1,1,1
scev_val_fig_1542,AS,1,3,3,3,3
scev_val_fig_1542,AT,1,3,3,3,3
scev_val_fig_1542,CL,1,0,0,0,0
scev_val_fig_1542,GS,1,0,0,0,0
scev_val_fig_1542,KNf,1,3,3,3,3
scev_val_fig_1542,MA,1,2,2,2,2
scev_val_fig_1542,MCr,1,2,2,2,2
scev_val_fig_1542,MCu,1,3,3,3,3
scev_val_fig_1542,QLl,1,1,1,1,1
scev_val_fig_1542,QLq,1,2,2,2,2
scev_val_fig_1542,VL,1,3,3,3,3
scev_val_fig_1542,VO,1,2,2,2,2
scev_val_fig_1543,AS,1,2,2,2,2
scev_val_fig_1543,AT,1,3,3,3,3
scev_val_fig_1543,CL,1,0,0,0,0
scev_val_fig_1543,GS,1,5,5,5,5
scev_val_fig_1543,KNf,1,2,2,2,2
scev_val_fig_1543,MA,1,3,3,3,3
scev_val_fig_1543,MCr,1,1,1,1,1
scev_val_fig_1543,MCu,1,2,2,2,2
scev_val_fig_1543,QLl,1,1,1,1,1
scev_val_fig_1543,QLq,1,2,2,2,2
scev_val_fig_1543,VL,1,2,2,2,2
scev_val_fig_1543,VO,1,1,1,1,1
scev_val_fig_1544,AS,1,3,3,3,3
scev_val_fig_1544,AT,1,3,3,3,3
scev_val_fig_1544,CL,1,0,0,0,0
scev_val_fig_1544,GS,1,2,2,2,2
scev_val_fig_1544,KNf,1,1,1,1,1
scev_val_fig_1544,MA,1,3,3,3,3
scev_val_fig_1544,MCr,1,2,2,2,2
scev_val_fig_1544,MCu,1,2,2,2,2
scev_val_fig_1544,QLl,1,2,2,2,2
scev_val_fig_1544,QLq,1,2,2,2,2
scev_val_fig_1544,VL,1,2,2,2,2
scev_val_fig_1544,VO,1,2,2,2,2
scev_val_fig_1545,AS,1,3,3,3,3
scev_val_fig_1545,AT,1,3,3,3,3
scev_val_fig_1545,CL,1,0,0,0,0
scev_val_fig_1545,GS,1,0,0,0,0
scev_val_fig_1545,KNf,1,1,1,1,1
scev_val_fig_1545,MA,1,2,2,2,2
scev_val_fig_1545,MCr,1,2,2,2,2
scev_val_fig_1545,MCu,1,1,1,1,1
scev_val_fig_1545,QLl,1,1,1,1,1
scev_val_fig_1545,QLq,1,1,1,1,1
scev_val_fig_1545,VL,1,2,2,2,2
scev_val_fig_1545,VO,1,1,1,1,1
scev_val_fig_1546,AS,1,2,2,2,2
scev_val_fig_1546,AT,1,3,3,3,3
scev_val_fig_1546,CL,1,0,0,0,0
scev_val_fig_1546,GS,1,0,0,0,0
scev_val_fig_1546,KNf,1,1,1,1,1
scev_val_fig_1546,MA,1,3,3,3,3
scev_val_fig_1546,MCr,1,2,2,2,2
scev_val_fig_1546,MCu,1,3,3,3,3
scev_val_fig_1546,QLl,1,1,1,1,1
scev_val_fig_1546,QLq,1,2,2,2,2
scev_val_fig_1546,VL,1,2,2,2,2
scev_val_fig_1546,VO,1,2,2,2,2
scev_val_fig_1547,AS,1,1,1,1,1
scev_val_fig_1547,AT,1,3,3,3,3
scev_val_fig_1547,CL,1,0,0,0,0
scev_val_fig_1547,GS,1,0,0,0,0
scev_val_fig_1547,KNf,1,1,1,1,1
scev_val_fig_1547,MA,1,2,2,2,2
scev_val_fig_1547,MCr,1,1,1,1,1
scev_val_fig_1547,MCu,1,1,1,1,1
scev_val_fig_1547,QLl,1,1,1,1,1
scev_val_fig_1547,QLq,1,1,1,1,1
scev_val_fig_1547,VL,1,1,1,1,1
scev_val_fig_1547,VO,1,1,1,1,1
scev_val_fig_1548,AS,1,3,3,3,3
scev_val_fig_1548,AT,1,3,3,3,3
scev_val_fig_1548,CL,1,0,0,0,0
scev_val_fig_1548,GS,1,1,1,1,1
scev_val_fig_1548,KNf,1,2,2,2,2
scev_val_fig_1548,MA,1,1,1,1,1
scev_val_fig_1548,MCr,1,2,2,2,2
scev_val_fig_1548,MCu,1,1,1,1,1
scev_val_fig_1548,QLl,1,1,1,1,1
scev_val_fig_1548,QLq,1,1,1,1,1
scev_val_fig_1548,VL,1,3,3,3,3
scev_val_fig_1548,VO,1,2,2,2,2
scev_val_fig_1549,AS,1,3,3,3,3
scev_val_fig_1549,AT,1,3,3,3,3
scev_val_fig_1549,CL,1,0,0,0,0
scev_val_fig_1549,GS,1,0,0,0,0
scev_val_fig_1549,KNf,1,2,2,2,2
scev_val_fig_1549,MA,1,1,1,1,1
scev_val_fig_1549,MCr,1,3,3,3,3
scev_val_fig_1549,MCu,1,2,2,2,2
scev_val_fig_1549,QLl,1,1,1,1,1
scev_val_fig_1549,QLq,1,1,1,1,1
scev_val_fig_1549,VL,1,3,3,3,3
scev_val_fig_1549,VO,1,1,1,1,1
scev_val_fig_1550,AS,1,2,2,2,2
scev_val_fig_1550,AT,1,3,3,3,3
scev_val_fig_1550,CL,1,0,0,0,0
scev_val_fig_1550,GS,1,0,0,0,0
scev_val_fig_1550,KNf,1,1,1,1,1
scev_val_fig_1550,MA,1,1,1,1,1
scev_val_fig_1550,MCr,1,1,1,1,1
scev_val_fig_1550,MCu,1,1,1,1,1
scev_val_fig_1550,QLl,1,1,1,1,1
scev_val_fig_1550,QLq,1,2,2,2,2
scev_val_fig_1550,VL,1,2,2,2,2
scev_val_fig_1550,VO,1,1,1,1,1
scev_val_fig_1551,AS,1,3,3,3,3
scev_val_fig_1551,AT,1,3,3,3,3
scev_val_fig_1551,CL,1,0,0,0,0
scev_val_fig_1551,GS,1,0,0,0,0
scev_val_fig_1551,KNf,1,3,3,3,3
scev_val_fig_1551,MA,1,2,2,2,2
scev_val_fig_1551,MCr,1,2,2,2,2
scev_val_fig_1551,MCu,1,3,3,3,3
scev_val_fig_1551,QLl,1,1,1,1,1
scev_val_fig_1551,QLq,1,2,2,2,2
scev_val_fig_1551,VL,1,2,2,2,2
scev_val_fig_1551,VO,1,2,2,2,2
scev_val_fig_1552,AS,1,2,2,2,2
scev_val_fig_1552,AT,1,3,3,3,3
scev_val_fig_1552,CL,1,0,0,0,0
scev_val_fig_1552,GS,1,0,0,0,0
scev_val_fig_1552,KNf,1,4,4,4,4
scev_val_fig_1552,MA,1,1,1,1,1
scev_val_fig_1552,MCr,1,2,2,2,2
scev_val_fig_1552,MCu,1,2,2,2,2
scev_val_fig_1552,QLl,1,1,1,1,1
scev_val_fig_1552,QLq,1,2,2,2,2
scev_val_fig_1552,VL,1,2,2,2,2
scev_val_fig_1552,VO,1,1,1,1,1
scev_val_fig_1553,AS,1,3,3,3,3
scev_val_fig_1553,AT,1,3,3,3,3
scev_val_fig_1553,CL,1,1,1,1,1
scev_val_fig_1553,GS,1,0,0,0,0
scev_val_fig_1553,KNf,1,2,2,2,2
scev_val_fig_1553,MA,1,2,2,2,2
scev_val_fig_1553,MCr,1,2,2,2,2
scev_val_fig_1553,MCu,1,3,3,3,3
scev_val_fig_1553,QLl,1,2,2,2,2
scev_val_fig_1553,QLq,1,2,2,2,2
scev_val_fig_1553,VL,1,2,2,2,2
scev_val_fig_1553,VO,1,2,2,2,2
scev_val_fig_1555,AS,1,2,2,2,2
scev_val_fig_1555,AT,1,3,3,3,3
scev_val_fig_1555,CL,1,0,0,0,0
scev_val_fig_1555,GS,1,1,1,1,1
scev_val_fig_1555,KNf,1,2,2,2,2
scev_val_fig_1555,MA,1,2,2,2,2
scev_val_fig_1555,MCr,1,1,1,1,1
scev_val_fig_1555,MCu,1,1,1,1,1
scev_val_fig_1555,QLl,1,1,1,1,1
scev_val_fig_1555,QLq,1,2,2,2,2
scev_val_fig_1555,VL,1,2,2,2,2
scev_val_fig_1555,VO,1,1,1,1,1
scev_val_fig_1556,AS,1,2,2,2,2
scev_val_fig_1556,AT,1,3,3,3,3
scev_val_fig_1556,CL,1,0,0,0,0
scev_val_fig_1556,GS,1,3,3,3,3
scev_val_fig_1556,KNf,1,1,1,1,1
scev_val_fig_1556,MA,1,1,1,1,1
scev_val_fig_1556,MCr,1,1,1,1,1
scev_val_fig_1556,MCu,1,1,1,1,1
scev_val_fig_1556,QLl,1,1,1,1,1
scev_val_fig_1556,QLq,1,1,1,1,1
scev_val_fig_1556,VL,1,2,2,2,2
scev_val_fig_1556,VO,1,1,1,1,1
scev_val_fig_1557,AS,1,2,2,2,2
scev_val_fig_1557,AT,1,3,3,3,3
scev_val_fig_1557,CL,1,0,0,0,0
scev_val_fig_1557,GS,1,0,0,0,0
scev_val_fig_1557,KNf,1,1,1,1,1
scev_val_fig_1557,MA,1,4,4,4,4
scev_val_fig_1557,MCr,1,2,2,2,2
scev_val_fig_1557,MCu,1,2,2,2,2
scev_val_fig_1557,QLl,1,2,2,2,2
scev_val_fig_1557,QLq,1,2,2,2,2
scev_val_fig_1557,VL,1,2,2,2,2
scev_val_fig_1557,VO,1,1,1,1,1
